sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Time0D_7D_4M
BB07	NA	NA	NA	1	NA	BB07	BurhamBeeches	0D	2
BB08	NA	NA	NA	1	NA	BB08	BurhamBeeches	0D	4
BB09	NA	NA	NA	1	NA	BB09	BurhamBeeches	0D	2
BB10	NA	NA	NA	1	NA	BB10	BurhamBeeches	0D	2
BB11	NA	NA	NA	1	NA	BB11	BurhamBeeches	0D	2
BB12	NA	NA	NA	1	NA	BB12	BurhamBeeches	0D	2
BB13	NA	NA	NA	1	NA	BB13	BurhamBeeches	0D	2
BB14	NA	NA	NA	1	NA	BB14	BurhamBeeches	0D	2
BB15	NA	NA	NA	1	NA	BB15	BurhamBeeches	0D	2
BB16	NA	NA	NA	1	NA	BB16	BurhamBeeches	0D	2
BB17	NA	NA	NA	1	NA	BB17	BurhamBeeches	0D	2
BB18	NA	NA	NA	1	NA	BB18	BurhamBeeches	0D	1
BB19	NA	NA	NA	1	NA	BB19	BurhamBeeches	0D	2
BB20	NA	NA	NA	1	NA	BB20	BurhamBeeches	0D	2
BB21	NA	NA	NA	1	NA	BB21	BurhamBeeches	0D	2
BB22	NA	NA	NA	1	NA	BB22	BurhamBeeches	0D	2
BB23	NA	NA	NA	1	NA	BB23	BurhamBeeches	0D	4
BB25	NA	NA	NA	1	NA	BB25	BurhamBeeches	0D	1
BB26	NA	NA	NA	1	NA	BB26	BurhamBeeches	0D	2
BB29	NA	NA	NA	1	NA	BB29	BurhamBeeches	0D	2
BB33	NA	NA	NA	1	NA	BB33	BurhamBeeches	0D	1
BB34	NA	NA	NA	1	NA	BB34	BurhamBeeches	0D	1
BB35	NA	NA	NA	1	NA	BB35	BurhamBeeches	0D	1
BB36	NA	NA	NA	1	NA	BB36	BurhamBeeches	0D	4
BB37	NA	NA	NA	1	NA	BB37	BurhamBeeches	0D	2
BB38	NA	NA	NA	1	NA	BB38	BurhamBeeches	0D	3
BB39	NA	NA	NA	1	NA	BB39	BurhamBeeches	0D	1
BB40	NA	NA	NA	1	NA	BB40	BurhamBeeches	0D	2
BB43	NA	NA	NA	1	NA	BB43	BurhamBeeches	0D	2
BB44	NA	NA	NA	1	NA	BB44	BurhamBeeches	0D	2
BB45	NA	NA	NA	1	NA	BB45	BurhamBeeches	0D	4
BB46	NA	NA	NA	1	NA	BB46	BurhamBeeches	0D	4
BB47	NA	NA	NA	1	NA	BB47	BurhamBeeches	0D	4
BB48	NA	NA	NA	1	NA	BB48	BurhamBeeches	0D	4
BB50	NA	NA	NA	1	NA	BB50	BurhamBeeches	0D	3
BB51	NA	NA	NA	1	NA	BB51	BurhamBeeches	0D	2
BB52	NA	NA	NA	1	NA	BB52	BurhamBeeches	0D	1
BB53	NA	NA	NA	1	NA	BB53	BurhamBeeches	0D	2
BB54	NA	NA	NA	1	NA	BB54	BurhamBeeches	0D	2
BB55	NA	NA	NA	1	NA	BB55	BurhamBeeches	0D	3
BB56	NA	NA	NA	1	NA	BB56	BurhamBeeches	0D	4
BB57	NA	NA	NA	1	NA	BB57	BurhamBeeches	0D	4
BB59	NA	NA	NA	1	NA	BB59	BurhamBeeches	0D	3
BB60	NA	NA	NA	1	NA	BB60	BurhamBeeches	0D	3
BB61	NA	NA	NA	1	NA	BB61	BurhamBeeches	0D	4
BB62	NA	NA	NA	1	NA	BB62	BurhamBeeches	0D	4
BB65	NA	NA	NA	1	NA	BB65	BurhamBeeches	0D	2
BB66	NA	NA	NA	1	NA	BB66	BurhamBeeches	0D	3
BB67	NA	NA	NA	1	NA	BB67	BurhamBeeches	0D	4
BB68	NA	NA	NA	1	NA	BB68	BurhamBeeches	0D	2
BB69	NA	NA	NA	1	NA	BB69	BurhamBeeches	0D	4
BB70	NA	NA	NA	1	NA	BB70	BurhamBeeches	0D	2
BB71	NA	NA	NA	1	NA	BB71	BurhamBeeches	0D	3
BB72	NA	NA	NA	1	NA	BB72	BurhamBeeches	0D	3
BB73	NA	NA	NA	1	NA	BB73	BurhamBeeches	0D	3
BB74	NA	NA	NA	1	NA	BB74	BurhamBeeches	0D	3
BB75	NA	NA	NA	1	NA	BB75	BurhamBeeches	0D	3
BB76	NA	NA	NA	1	NA	BB76	BurhamBeeches	0D	4
BB77	NA	NA	NA	1	NA	BB77	BurhamBeeches	0D	4
BB78	NA	NA	NA	1	NA	BB78	BurhamBeeches	0D	2
BB79	NA	NA	NA	1	NA	BB79	BurhamBeeches	0D	2
BB81	NA	NA	NA	1	NA	BB81	BurhamBeeches	0D	2
BB82	NA	NA	NA	1	NA	BB82	BurhamBeeches	0D	2
BB83	NA	NA	NA	1	NA	BB83	BurhamBeeches	0D	4
BB84	NA	NA	NA	1	NA	BB84	BurhamBeeches	0D	2
BB85	NA	NA	NA	1	NA	BB85	BurhamBeeches	0D	4
BB86	NA	NA	NA	1	NA	BB86	BurhamBeeches	0D	2
BB88	NA	NA	NA	1	NA	BB88	BurhamBeeches	0D	2
BB89	NA	NA	NA	1	NA	BB89	BurhamBeeches	0D	4
BB90	NA	NA	NA	1	NA	BB90	BurhamBeeches	0D	2
BB91	NA	NA	NA	1	NA	BB91	BurhamBeeches	0D	2
BB92	NA	NA	NA	1	NA	BB92	BurhamBeeches	0D	4
BB94	NA	NA	NA	1	NA	BB94	BurhamBeeches	0D	2
BB97	NA	NA	NA	1	NA	BB97	BurhamBeeches	0D	4
BB99	NA	NA	NA	1	NA	BB99	BurhamBeeches	0D	3
BCW01	NA	NA	NA	1	NA	BCW01	BirchcleaveWood	0D	2
BCW02	NA	NA	NA	1	NA	BCW02	BirchcleaveWood	0D	2
BCW03	NA	NA	NA	1	NA	BCW03	BirchcleaveWood	0D	2
BCW04	NA	NA	NA	1	NA	BCW04	BirchcleaveWood	0D	2
BCW05	NA	NA	NA	1	NA	BCW05	BirchcleaveWood	0D	2
BCW06	NA	NA	NA	1	NA	BCW06	BirchcleaveWood	0D	3
BCW07	NA	NA	NA	1	NA	BCW07	BirchcleaveWood	0D	2
BCW08	NA	NA	NA	1	NA	BCW08	BirchcleaveWood	0D	3
BCW10	NA	NA	NA	1	NA	BCW10	AshCopse	0D	2
BCW11	NA	NA	NA	1	NA	BCW11	AshCopse	0D	2
BCW12	NA	NA	NA	1	NA	BCW12	AshCopse	0D	3
BCW13	NA	NA	NA	1	NA	BCW13	AshCopse	0D	2
BCW14	NA	NA	NA	1	NA	BCW14	AshCopse	0D	2
BCW15	NA	NA	NA	1	NA	BCW15	AshCopse	0D	3
BCW16	NA	NA	NA	1	NA	BCW16	AshCopse	0D	3
BCW17	NA	NA	NA	1	NA	BCW17	AshCopse	0D	3
BCW18	NA	NA	NA	1	NA	BCW18	AshCopse	0D	3
BCW19	NA	NA	NA	1	NA	BCW19	AshCopse	0D	3
BCW20	NA	NA	NA	1	NA	BCW20	AshCopse	0D	2
BCW21	NA	NA	NA	1	NA	BCW21	AshCopse	0D	1
BCW23	NA	NA	NA	1	NA	BCW23	AshCopse	0D	2
BCW24	NA	NA	NA	1	NA	BCW24	AshCopse	0D	2
BCW25	NA	NA	NA	1	NA	BCW25	AshCopse	0D	2
BCW26	NA	NA	NA	1	NA	BCW26	AshCopse	0D	2
BW01	NA	NA	NA	1	NA	BW01	BishamWoods	0D	1
BW02	NA	NA	NA	1	NA	BW02	BishamWoods	0D	1
BW03	NA	NA	NA	1	NA	BW03	BishamWoods	0D	1
BW04	NA	NA	NA	1	NA	BW04	BishamWoods	0D	1
BW05	NA	NA	NA	1	NA	BW05	BishamWoods	0D	1
BW06	NA	NA	NA	1	NA	BW06	BishamWoods	0D	2
BW07	NA	NA	NA	1	NA	BW07	BishamWoods	0D	1
BW08	NA	NA	NA	1	NA	BW08	BishamWoods	0D	1
BW09	NA	NA	NA	1	NA	BW09	BishamWoods	0D	2
BW10	NA	NA	NA	1	NA	BW10	BishamWoods	0D	1
BW11	NA	NA	NA	1	NA	BW11	BishamWoods	0D	1
BW12	NA	NA	NA	1	NA	BW12	BishamWoods	0D	1
BW13	NA	NA	NA	1	NA	BW13	BishamWoods	0D	1
BW14	NA	NA	NA	1	NA	BW14	BishamWoods	0D	1
BW15	NA	NA	NA	1	NA	BW15	BishamWoods	0D	1
BW16	NA	NA	NA	1	NA	BW16	BishamWoods	0D	1
BW17	NA	NA	NA	1	NA	BW17	BishamWoods	0D	2
BW18	NA	NA	NA	1	NA	BW18	BishamWoods	0D	1
BW19	NA	NA	NA	1	NA	BW19	BishamWoods	0D	1
BW20	NA	NA	NA	1	NA	BW20	BishamWoods	0D	1
BW21	NA	NA	NA	1	NA	BW21	BishamWoods	0D	2
BW22	NA	NA	NA	1	NA	BW22	BishamWoods	0D	2
BW23	NA	NA	NA	1	NA	BW23	BishamWoods	0D	1
BW24	NA	NA	NA	1	NA	BW24	BishamWoods	0D	1
BWd01	NA	NA	NA	1	NA	BWd01	BeechWood	0D	1
BWd02	NA	NA	NA	1	NA	BWd02	BeechWood	0D	2
BWd03	NA	NA	NA	1	NA	BWd03	BeechWood	0D	2
BWd04	NA	NA	NA	1	NA	BWd04	BeechWood	0D	1
BWd05	NA	NA	NA	1	NA	BWd05	BeechWood	0D	2
BWd07	NA	NA	NA	1	NA	BWd07	BeechWood	0D	2
HW01	NA	NA	NA	1	NA	HW01	HuntsWoods	0D	2
HW02	NA	NA	NA	1	NA	HW02	HuntsWoods	0D	1
HW03	NA	NA	NA	1	NA	HW03	HuntsWoods	0D	1
HW04	NA	NA	NA	1	NA	HW04	HuntsWoods	0D	2
HW05	NA	NA	NA	1	NA	HW05	HuntsWoods	0D	1
HW06	NA	NA	NA	1	NA	HW06	HuntsWoods	0D	1
HW07	NA	NA	NA	1	NA	HW07	HuntsWoods	0D	1
HW08	NA	NA	NA	1	NA	HW08	HuntsWoods	0D	2
HW09	NA	NA	NA	1	NA	HW09	HuntsWoods	0D	1
HW10	NA	NA	NA	1	NA	HW10	HuntsWoods	0D	2
HW11	NA	NA	NA	1	NA	HW11	HuntsWoods	0D	1
HW12	NA	NA	NA	1	NA	HW12	HuntsWoods	0D	2
HW13	NA	NA	NA	1	NA	HW13	HuntsWoods	0D	1
HW14	NA	NA	NA	1	NA	HW14	HuntsWoods	0D	1
HW15	NA	NA	NA	1	NA	HW15	HuntsWoods	0D	1
HW16	NA	NA	NA	1	NA	HW16	HuntsWoods	0D	1
LW01	NA	NA	NA	1	NA	LW01	LongWood	0D	2
LW03	NA	NA	NA	1	NA	LW03	LongWood	0D	2
LW04	NA	NA	NA	1	NA	LW04	LongWood	0D	2
LW05	NA	NA	NA	1	NA	LW05	LongWood	0D	2
LW06	NA	NA	NA	1	NA	LW06	LongWood	0D	2
LW07	NA	NA	NA	1	NA	LW07	LongWood	0D	2
LW08	NA	NA	NA	1	NA	LW08	LongWood	0D	2
LW09	NA	NA	NA	1	NA	LW09	LongWood	0D	1
LW10	NA	NA	NA	1	NA	LW10	LongWood	0D	2
LW11	NA	NA	NA	1	NA	LW11	LongWood	0D	2
LW12	NA	NA	NA	1	NA	LW12	LongWood	0D	2
OWW01	NA	NA	NA	1	NA	OWW01	OldWindsorWood	0D	1
OWW02	NA	NA	NA	1	NA	OWW02	OldWindsorWood	0D	1
OWW03	NA	NA	NA	1	NA	OWW03	OldWindsorWood	0D	2
OWW04	NA	NA	NA	1	NA	OWW04	OldWindsorWood	0D	1
OWW05	NA	NA	NA	1	NA	OWW05	OldWindsorWood	0D	3
OWW06	NA	NA	NA	1	NA	OWW06	OldWindsorWood	0D	1
OWW07	NA	NA	NA	1	NA	OWW07	OldWindsorWood	0D	1
OWW08	NA	NA	NA	1	NA	OWW08	OldWindsorWood	0D	2
OWW09	NA	NA	NA	1	NA	OWW09	OldWindsorWood	0D	1
OWW11	NA	NA	NA	1	NA	OWW11	OldWindsorWood	0D	2
OWW12	NA	NA	NA	1	NA	OWW12	OldWindsorWood	0D	2
OWW13	NA	NA	NA	1	NA	OWW13	OldWindsorWood	0D	2
OWW14	NA	NA	NA	1	NA	OWW14	OldWindsorWood	0D	2
OWW15	NA	NA	NA	1	NA	OWW15	OldWindsorWood	0D	1
OWW16	NA	NA	NA	1	NA	OWW16	OldWindsorWood	0D	2
PH01	NA	NA	NA	1	NA	PH01	PullingshillWood	0D	2
PH02	NA	NA	NA	1	NA	PH02	PullingshillWood	0D	2
PH03	NA	NA	NA	1	NA	PH03	PullingshillWood	0D	1
PH04	NA	NA	NA	1	NA	PH04	PullingshillWood	0D	3
PH05	NA	NA	NA	1	NA	PH05	PullingshillWood	0D	2
PH06	NA	NA	NA	1	NA	PH06	PullingshillWood	0D	2
PH07	NA	NA	NA	1	NA	PH07	PullingshillWood	0D	4
PH08	NA	NA	NA	1	NA	PH08	PullingshillWood	0D	3
PH09	NA	NA	NA	1	NA	PH09	PullingshillWood	0D	3
PH10	NA	NA	NA	1	NA	PH10	PullingshillWood	0D	4
PH11	NA	NA	NA	1	NA	PH11	PullingshillWood	0D	4
PH12	NA	NA	NA	1	NA	PH12	PullingshillWood	0D	4
PH13	NA	NA	NA	1	NA	PH13	PullingshillWood	0D	4
PH14	NA	NA	NA	1	NA	PH14	PullingshillWood	0D	4
PH15	NA	NA	NA	1	NA	PH15	PullingshillWood	0D	4
PH17	NA	NA	NA	1	NA	PH17	PullingshillWood	0D	4
PH18	NA	NA	NA	1	NA	PH18	PullingshillWood	0D	3
PH19	NA	NA	NA	1	NA	PH19	PullingshillWood	0D	3
PH20	NA	NA	NA	1	NA	PH20	PullingshillWood	0D	4
PH21	NA	NA	NA	1	NA	PH21	PullingshillWood	0D	4
PH22	NA	NA	NA	1	NA	PH22	PullingshillWood	0D	4
PH24	NA	NA	NA	1	NA	PH24	PullingshillWood	0D	3
RDM01	NA	NA	NA	1	NA	RDM01	SilwoodPark	0D	2
SAC02	NA	NA	NA	1	NA	SAC02	StAlbansCity	0D	3
SAC03	NA	NA	NA	1	NA	SAC03	StAlbansCity	0D	2
SAC04	NA	NA	NA	1	NA	SAC04	StAlbansCity	0D	3
SAC05	NA	NA	NA	1	NA	SAC05	StAlbansCity	0D	3
SAC06	NA	NA	NA	1	NA	SAC06	StAlbansCity	0D	3
SAC07	NA	NA	NA	1	NA	SAC07	StAlbansCity	0D	3
SAC08	NA	NA	NA	1	NA	SAC08	StAlbansCity	0D	4
SAC10	NA	NA	NA	1	NA	SAC10	StAlbansCity	0D	3
SAC11	NA	NA	NA	1	NA	SAC11	StAlbansCity	0D	3
SAC12	NA	NA	NA	1	NA	SAC12	StAlbansCity	0D	3
SAC13	NA	NA	NA	1	NA	SAC13	StAlbansCity	0D	3
SAC14	NA	NA	NA	1	NA	SAC14	StAlbansCity	0D	4
SAC15	NA	NA	NA	1	NA	SAC15	StAlbansCity	0D	3
SAC16	NA	NA	NA	1	NA	SAC16	StAlbansCity	0D	3
SNG01	NA	NA	NA	1	NA	SNG01	Sunningdale	0D	1
SNG02	NA	NA	NA	1	NA	SNG02	Sunningdale	0D	4
SP10	NA	NA	NA	1	NA	SP10	SilwoodPark	0D	2
SP11	NA	NA	NA	1	NA	SP11	SilwoodPark	0D	2
SP12	NA	NA	NA	1	NA	SP12	SilwoodPark	0D	2
SP13	NA	NA	NA	1	NA	SP13	SilwoodPark	0D	2
SP14	NA	NA	NA	1	NA	SP14	SilwoodPark	0D	2
SP15	NA	NA	NA	1	NA	SP15	SilwoodPark	0D	2
SP16	NA	NA	NA	1	NA	SP16	SilwoodPark	0D	2
SP17	NA	NA	NA	1	NA	SP17	SilwoodPark	0D	2
WEL01	NA	NA	NA	1	NA	WEL01	CombeHill	0D	4
WEL02	NA	NA	NA	1	NA	WEL02	CombeHill	0D	3
WEL03	NA	NA	NA	1	NA	WEL03	CombeHill	0D	3
WEL04	NA	NA	NA	1	NA	WEL04	CombeHill	0D	4
WEL05	NA	NA	NA	1	NA	WEL05	CombeHill	0D	4
WEL06	NA	NA	NA	1	NA	WEL06	CombeHill	0D	4
WEL07	NA	NA	NA	1	NA	WEL07	CombeHill	0D	3
WEL08	NA	NA	NA	1	NA	WEL08	CombeHill	0D	3
WEL09	NA	NA	NA	1	NA	WEL09	CombeHill	0D	3
WEL10	NA	NA	NA	1	NA	WEL10	CombeHill	0D	3
WEL11	NA	NA	NA	1	NA	WEL11	CombeHill	0D	3
WEL12	NA	NA	NA	1	NA	WEL12	CombeHill	0D	4
WEL13	NA	NA	NA	1	NA	WEL13	CombeHill	0D	4
WEL14	NA	NA	NA	1	NA	WEL14	CombeHill	0D	4
WEL15	NA	NA	NA	1	NA	WEL15	CombeHill	0D	3
WEL16	NA	NA	NA	1	NA	WEL16	CombeHill	0D	3
WEL17	NA	NA	NA	1	NA	WEL17	CombeHill	0D	3
WEL18	NA	NA	NA	1	NA	WEL18	CombeHill	0D	3
WEL20	NA	NA	NA	1	NA	WEL20	CombeHill	0D	4
WEL22	NA	NA	NA	1	NA	WEL22	CombeHill	0D	3
WEL23	NA	NA	NA	1	NA	WEL23	CombeHill	0D	3
WEL24	NA	NA	NA	1	NA	WEL24	CombeHill	0D	3
WEL25	NA	NA	NA	1	NA	WEL25	CombeHill	0D	4
WEL26	NA	NA	NA	1	NA	WEL26	CombeHill	0D	4
WF01	NA	NA	NA	1	NA	WF01	WindsorForest	0D	2
WF02	NA	NA	NA	1	NA	WF02	WindsorForest	0D	1
WF04	NA	NA	NA	1	NA	WF04	WindsorForest	0D	2
WF05	NA	NA	NA	1	NA	WF05	WindsorForest	0D	2
WF06	NA	NA	NA	1	NA	WF06	WindsorForest	0D	2
WF07	NA	NA	NA	1	NA	WF07	WindsorForest	0D	2
WGP01	NA	NA	NA	1	NA	WGP01	WindsorGreatPark	0D	2
WGP02	NA	NA	NA	1	NA	WGP02	WindsorGreatPark	0D	1
WGP03	NA	NA	NA	1	NA	WGP03	WindsorGreatPark	0D	3
WGP04	NA	NA	NA	1	NA	WGP04	WindsorGreatPark	0D	4
WGP05	NA	NA	NA	1	NA	WGP05	WindsorGreatPark	0D	4
WGP06	NA	NA	NA	1	NA	WGP06	WindsorGreatPark	0D	3
WGP07	NA	NA	NA	1	NA	WGP07	WindsorGreatPark	0D	4
WGP08	NA	NA	NA	1	NA	WGP08	WindsorGreatPark	0D	4
WGP09	NA	NA	NA	1	NA	WGP09	WindsorGreatPark	0D	3
WGP10	NA	NA	NA	1	NA	WGP10	WindsorGreatPark	0D	3
WGP11	NA	NA	NA	1	NA	WGP11	WindsorGreatPark	0D	3
WGP12	NA	NA	NA	1	NA	WGP12	WindsorGreatPark	0D	3
WGP13	NA	NA	NA	1	NA	WGP13	WindsorGreatPark	0D	1
WGP14	NA	NA	NA	1	NA	WGP14	WindsorGreatPark	0D	1
WGP16	NA	NA	NA	1	NA	WGP16	WindsorGreatPark	0D	2
WGP17	NA	NA	NA	1	NA	WGP17	WindsorGreatPark	0D	1
WGP18	NA	NA	NA	1	NA	WGP18	WindsorGreatPark	0D	2
WGP19	NA	NA	NA	1	NA	WGP19	WindsorGreatPark	0D	3
WGP20	NA	NA	NA	1	NA	WGP20	WindsorGreatPark	0D	1
WiW01	NA	NA	NA	1	NA	WiW01	GreenbroomCovert	0D	2
WiW02	NA	NA	NA	1	NA	WiW02	GreenbroomCovert	0D	1
WiW03	NA	NA	NA	1	NA	WiW03	GreenbroomCovert	0D	1
WiW04	NA	NA	NA	1	NA	WiW04	GreenbroomCovert	0D	1
WiW05	NA	NA	NA	1	NA	WiW05	GreenbroomCovert	0D	1
WiW06	NA	NA	NA	1	NA	WiW06	GreenbroomCovert	0D	2
WiW07	NA	NA	NA	1	NA	WiW07	GreenbroomCovert	0D	2
WiW08	NA	NA	NA	1	NA	WiW08	GreenbroomCovert	0D	2
WiW09	NA	NA	NA	1	NA	WiW09	GreenbroomCovert	0D	3
WiW10	NA	NA	NA	1	NA	WiW10	GreenbroomCovert	0D	1
WiW11	NA	NA	NA	1	NA	WiW11	GreenbroomCovert	0D	2
WiW12	NA	NA	NA	1	NA	WiW12	GreenbroomCovert	0D	2
WiW13	NA	NA	NA	1	NA	WiW13	GreenbroomCovert	0D	2
WiW14	NA	NA	NA	1	NA	WiW14	GreenbroomCovert	0D	1
WiW15	NA	NA	NA	1	NA	WiW15	GreenbroomCovert	0D	2
WiW16	NA	NA	NA	1	NA	WiW16	GreenbroomCovert	0D	1
WiW17	NA	NA	NA	1	NA	WiW17	GreenbroomCovert	0D	2
WiW18	NA	NA	NA	1	NA	WiW18	GreenbroomCovert	0D	2
WiW19	NA	NA	NA	1	NA	WiW19	GreenbroomCovert	0D	2
WiW20	NA	NA	NA	1	NA	WiW20	GreenbroomCovert	0D	2
WiW21	NA	NA	NA	1	NA	WiW21	GreenbroomCovert	0D	2
WiW22	NA	NA	NA	1	NA	WiW22	GreenbroomCovert	0D	1
WiW23	NA	NA	NA	1	NA	WiW23	GreenbroomCovert	0D	2
WiW24	NA	NA	NA	1	NA	WiW24	GreenbroomCovert	0D	2
WiW25	NA	NA	NA	1	NA	WiW25	GreenbroomCovert	0D	1
WiW26	NA	NA	NA	1	NA	WiW26	GreenbroomCovert	0D	2
WiW27	NA	NA	NA	1	NA	WiW27	GreenbroomCovert	0D	1
WiW28	NA	NA	NA	1	NA	WiW28	GreenbroomCovert	0D	2
WiW29	NA	NA	NA	1	NA	WiW29	GreenbroomCovert	0D	1
WiW30	NA	NA	NA	1	NA	WiW30	GreenbroomCovert	0D	2
WiW31	NA	NA	NA	1	NA	WiW31	GreenbroomCovert	0D	3
WiW32	NA	NA	NA	1	NA	WiW32	GreenbroomCovert	0D	2
WiW33	NA	NA	NA	1	NA	WiW33	GreenbroomCovert	0D	2
WiW34	NA	NA	NA	1	NA	WiW34	GreenbroomCovert	0D	2
WiW36	NA	NA	NA	1	NA	WiW36	GreenbroomCovert	0D	2
WiW37	NA	NA	NA	1	NA	WiW37	GreenbroomCovert	0D	1
WiW38	NA	NA	NA	1	NA	WiW38	GreenbroomCovert	0D	1
WiW40	NA	NA	NA	1	NA	WiW40	GreenbroomCovert	0D	2
WiW41	NA	NA	NA	1	NA	WiW41	GreenbroomCovert	0D	2
WiW43	NA	NA	NA	1	NA	WiW43	GreenbroomCovert	0D	1
WiW44	NA	NA	NA	1	NA	WiW44	GreenbroomCovert	0D	1
WiW45	NA	NA	NA	1	NA	WiW45	GreenbroomCovert	0D	1
WiW46	NA	NA	NA	1	NA	WiW46	GreenbroomCovert	0D	2
WiW47	NA	NA	NA	1	NA	WiW47	GreenbroomCovert	0D	2
WiW48	NA	NA	NA	1	NA	WiW48	GreenbroomCovert	0D	1
WiW49	NA	NA	NA	1	NA	WiW49	GreenbroomCovert	0D	1
WiW50	NA	NA	NA	1	NA	WiW50	GreenbroomCovert	0D	1
WiW51	NA	NA	NA	1	NA	WiW51	GreenbroomCovert	0D	2
WiW52	NA	NA	NA	1	NA	WiW52	GreenbroomCovert	0D	2
WiW53	NA	NA	NA	1	NA	WiW53	GreenbroomCovert	0D	1
WiW54	NA	NA	NA	1	NA	WiW54	GreenbroomCovert	0D	1
WiW55	NA	NA	NA	1	NA	WiW55	GreenbroomCovert	0D	1
WiW56	NA	NA	NA	1	NA	WiW56	GreenbroomCovert	0D	1
WiW57	NA	NA	NA	1	NA	WiW57	WindsorGreatPark	0D	2
WP01	NA	NA	NA	1	NA	WP01	WaterersPark	0D	3
WP02	NA	NA	NA	1	NA	WP02	WaterersPark	0D	2
WP03	NA	NA	NA	1	NA	WP03	WaterersPark	0D	2
WP04	NA	NA	NA	1	NA	WP04	WaterersPark	0D	3
WP05	NA	NA	NA	1	NA	WP05	WaterersPark	0D	2
WP06	NA	NA	NA	1	NA	WP06	WaterersPark	0D	2
WP09	NA	NA	NA	1	NA	WP09	WaterersPark	0D	2
WP10	NA	NA	NA	1	NA	WP10	WaterersPark	0D	2
WP11	NA	NA	NA	1	NA	WP11	WaterersPark	0D	2
WP12	NA	NA	NA	1	NA	WP12	WaterersPark	0D	2
WP13	NA	NA	NA	1	NA	WP13	WaterersPark	0D	3
WP14	NA	NA	NA	1	NA	WP14	WaterersPark	0D	3
WP15	NA	NA	NA	1	NA	WP15	WaterersPark	0D	4
WP16	NA	NA	NA	1	NA	WP16	WaterersPark	0D	1
WYC02	NA	NA	NA	1	NA	WYC02	WythamWoods	0D	2
WYC03	NA	NA	NA	1	NA	WYC03	WythamWoods	0D	2
WYC04	NA	NA	NA	1	NA	WYC04	WythamWoods	0D	1
WYC05	NA	NA	NA	1	NA	WYC05	WythamWoods	0D	2
WYC06	NA	NA	NA	1	NA	WYC06	WythamWoods	0D	2
WYC07	NA	NA	NA	1	NA	WYC07	WythamWoods	0D	2
WYC08	NA	NA	NA	1	NA	WYC08	WythamWoods	0D	2
WYC10	NA	NA	NA	1	NA	WYC10	WythamWoods	0D	2
WYC11	NA	NA	NA	1	NA	WYC11	WythamWoods	0D	2
WYC12	NA	NA	NA	1	NA	WYC12	WythamWoods	0D	3
WYC13	NA	NA	NA	1	NA	WYC13	WythamWoods	0D	2
WYC14	NA	NA	NA	1	NA	WYC14	WythamWoods	0D	2
WYC15	NA	NA	NA	1	NA	WYC15	WythamWoods	0D	4
WYC16	NA	NA	NA	1	NA	WYC16	WythamWoods	0D	2
WYC17	NA	NA	NA	1	NA	WYC17	WythamWoods	0D	3
WYC19	NA	NA	NA	1	NA	WYC19	WythamWoods	0D	2
WYC20	NA	NA	NA	1	NA	WYC20	WythamWoods	0D	2
WYC22	NA	NA	NA	1	NA	WYC22	WythamWoods	0D	3
WYC23	NA	NA	NA	1	NA	WYC23	WythamWoods	0D	3
WYC24	NA	NA	NA	1	NA	WYC24	WythamWoods	0D	1
WYC25	NA	NA	NA	1	NA	WYC25	WythamWoods	0D	2
WYC27	NA	NA	NA	1	NA	WYC27	WythamWoods	0D	2
WYC28	NA	NA	NA	1	NA	WYC28	WythamWoods	0D	3
WYC29	NA	NA	NA	1	NA	WYC29	WythamWoods	0D	2
WYC31	NA	NA	NA	1	NA	WYC31	WythamWoods	0D	2
WYC32	NA	NA	NA	1	NA	WYC32	WythamWoods	0D	4
WYC33	NA	NA	NA	1	NA	WYC33	WythamWoods	0D	2
WYC34	NA	NA	NA	1	NA	WYC34	WythamWoods	0D	4
WYC35	NA	NA	NA	1	NA	WYC35	WythamWoods	0D	4
WYC36	NA	NA	NA	1	NA	WYC36	WythamWoods	0D	4
WYC37	NA	NA	NA	1	NA	WYC37	WythamWoods	0D	2
WYC38	NA	NA	NA	1	NA	WYC38	WythamWoods	0D	2
WYC39	NA	NA	NA	1	NA	WYC39	WythamWoods	0D	2
WYC40	NA	NA	NA	1	NA	WYC40	WythamWoods	0D	2
WYC41	NA	NA	NA	1	NA	WYC41	WythamWoods	0D	2
WYC42	NA	NA	NA	1	NA	WYC42	WythamWoods	0D	2
WYC43	NA	NA	NA	1	NA	WYC43	WythamWoods	0D	2
WYD01	NA	NA	NA	1	NA	WYD01	WythamWoods	0D	1
WYD02	NA	NA	NA	1	NA	WYD02	WythamWoods	0D	1
WYD03	NA	NA	NA	1	NA	WYD03	WythamWoods	0D	1
WYD04	NA	NA	NA	1	NA	WYD04	WythamWoods	0D	2
WYD05	NA	NA	NA	1	NA	WYD05	WythamWoods	0D	2
WYD06	NA	NA	NA	1	NA	WYD06	WythamWoods	0D	2
WYD07	NA	NA	NA	1	NA	WYD07	WythamWoods	0D	2
WYD08	NA	NA	NA	1	NA	WYD08	WythamWoods	0D	2
WYD09	NA	NA	NA	1	NA	WYD09	WythamWoods	0D	2
WYD10	NA	NA	NA	1	NA	WYD10	WythamWoods	0D	2
WYD11	NA	NA	NA	1	NA	WYD11	WythamWoods	0D	2
WYD12	NA	NA	NA	1	NA	WYD12	WythamWoods	0D	2
WYM01	NA	NA	NA	1	NA	WYM01	WythamWoods	0D	2
